day,net
2022-09-08 00:00:00-04:00,-3709.0000000000146
2022-09-09 00:00:00-04:00,1555.2999999999884
2022-09-12 00:00:00-04:00,382.15000000000146
2022-09-13 00:00:00-04:00,803.1999999999971
2022-09-14 00:00:00-04:00,-537.9999999999927
2022-09-15 00:00:00-04:00,916.3999999999942
2022-09-16 00:00:00-04:00,1170.0
2022-09-19 00:00:00-04:00,-646.1000000000058
2022-09-20 00:00:00-04:00,-2041.150000000016
2022-09-21 00:00:00-04:00,-886.3000000000102
2022-09-22 00:00:00-04:00,887.2499999999854
2022-09-23 00:00:00-04:00,865.0
2022-09-26 00:00:00-04:00,470.0
2022-09-27 00:00:00-04:00,-1595.8000000000175
2022-09-28 00:00:00-04:00,-3923.3250000000044
2022-09-29 00:00:00-04:00,1778.125
2022-09-30 00:00:00-04:00,-1185.4000000000087
2022-10-03 00:00:00-04:00,-577.599999999984
2022-10-04 00:00:00-04:00,3235.0
2022-10-05 00:00:00-04:00,-2925.67500000001
2022-10-06 00:00:00-04:00,-1506.3999999999942
2022-10-07 00:00:00-04:00,3165.0
2022-10-10 00:00:00-04:00,3580.0
2022-10-11 00:00:00-04:00,735.2000000000044
2022-10-12 00:00:00-04:00,-3411.974999999984
2022-10-13 00:00:00-04:00,-4145.999999999985
2022-10-14 00:00:00-04:00,4083.125
2022-10-17 00:00:00-04:00,910.0
2022-10-18 00:00:00-04:00,-3641.100000000006
2022-10-19 00:00:00-04:00,1655.0
2022-10-20 00:00:00-04:00,1515.7500000000073
2022-10-21 00:00:00-04:00,316.47499999999127
2022-10-24 00:00:00-04:00,-1923.5749999999825
2022-10-25 00:00:00-04:00,3360.0
2022-10-26 00:00:00-04:00,4605.0
2022-10-27 00:00:00-04:00,-2959.399999999987
2022-10-28 00:00:00-04:00,4215.0
2022-10-31 00:00:00-04:00,-1075.2750000000015
2022-11-01 00:00:00-04:00,-2171.4500000000044
2022-11-02 00:00:00-04:00,536.1249999999927
2022-11-03 00:00:00-04:00,720.0
2022-11-04 00:00:00-04:00,3870.0
2022-11-07 00:00:00-05:00,-1300.3749999999854
2022-11-08 00:00:00-05:00,-2107.599999999984
2022-11-09 00:00:00-05:00,70.0
2022-11-10 00:00:00-05:00,1078.9500000000044
2022-11-11 00:00:00-05:00,-1879.5999999999913
2022-11-14 00:00:00-05:00,-2108.1500000000233
2022-11-15 00:00:00-05:00,-3180.2500000000146
2022-11-16 00:00:00-05:00,1385.0
2022-11-17 00:00:00-05:00,71.42500000001746
2022-11-18 00:00:00-05:00,474.67499999998836
2022-11-21 00:00:00-05:00,-2062.400000000016
2022-11-22 00:00:00-05:00,615.0
2022-11-23 00:00:00-05:00,2800.0
2022-11-24 00:00:00-05:00,-10.0
2022-11-25 00:00:00-05:00,375.0
2022-11-28 00:00:00-05:00,-1902.425000000003
2022-11-29 00:00:00-05:00,1417.9249999999956
2022-11-30 00:00:00-05:00,6240.0
2022-12-01 00:00:00-05:00,-1292.0000000000073
2022-12-02 00:00:00-05:00,1615.0
2022-12-05 00:00:00-05:00,307.05000000001746
2022-12-06 00:00:00-05:00,3425.0
2022-12-07 00:00:00-05:00,1215.0
2022-12-08 00:00:00-05:00,-2364.6500000000015
2022-12-09 00:00:00-05:00,1115.0
2022-12-12 00:00:00-05:00,900.2000000000044
2022-12-13 00:00:00-05:00,771.6249999999854
2022-12-14 00:00:00-05:00,729.6250000000146
2022-12-15 00:00:00-05:00,4295.0
2022-12-16 00:00:00-05:00,-842.7999999999884
2022-12-19 00:00:00-05:00,3215.0
2022-12-20 00:00:00-05:00,-1113.6249999999927
2022-12-21 00:00:00-05:00,-1899.6749999999884
2022-12-22 00:00:00-05:00,2084.6749999999884
2022-12-23 00:00:00-05:00,-535.0
2022-12-27 00:00:00-05:00,685.0
2022-12-28 00:00:00-05:00,2.999999999992724
2022-12-29 00:00:00-05:00,-779.5999999999913
2022-12-30 00:00:00-05:00,1185.0
2023-01-03 00:00:00-05:00,5070.0
2023-01-04 00:00:00-05:00,-1926.25
2023-01-05 00:00:00-05:00,-746.0499999999956
2023-01-06 00:00:00-05:00,-315.0
2023-01-09 00:00:00-05:00,4785.0
2023-01-10 00:00:00-05:00,70.0
2023-01-11 00:00:00-05:00,-2222.2249999999985
2023-01-12 00:00:00-05:00,320.0
2023-01-13 00:00:00-05:00,119.79999999999563
2023-01-16 00:00:00-05:00,-400.0
2023-01-17 00:00:00-05:00,-195.0
2023-01-18 00:00:00-05:00,2600.0
2023-01-19 00:00:00-05:00,-1182.7999999999884
2023-01-20 00:00:00-05:00,73.80000000001019
2023-01-23 00:00:00-05:00,-2126.175000000003
2023-01-24 00:00:00-05:00,-15.0
2023-01-25 00:00:00-05:00,-245.20000000000437
2023-01-26 00:00:00-05:00,-420.0
2023-01-27 00:00:00-05:00,2730.0
2023-01-30 00:00:00-05:00,-1031.800000000003
2023-01-31 00:00:00-05:00,1081.225000000013
2023-02-01 00:00:00-05:00,-751.3000000000102
2023-02-02 00:00:00-05:00,1420.4499999999825
2023-02-03 00:00:00-05:00,6040.0
2023-02-06 00:00:00-05:00,-2652.2499999999854
2023-02-07 00:00:00-05:00,-2011.5499999999884
2023-02-08 00:00:00-05:00,4045.0
2023-02-09 00:00:00-05:00,5220.0
2023-02-10 00:00:00-05:00,-820.0
2023-02-13 00:00:00-05:00,-2076.5000000000146
2023-02-14 00:00:00-05:00,-5447.000000000007
2023-02-15 00:00:00-05:00,955.0
2023-02-16 00:00:00-05:00,468.1750000000102
2023-02-17 00:00:00-05:00,3920.0
2023-02-20 00:00:00-05:00,100.0
2023-02-21 00:00:00-05:00,-877.400000000016
2023-02-22 00:00:00-05:00,-2077.0500000000175
2023-02-23 00:00:00-05:00,6265.0
2023-02-24 00:00:00-05:00,-660.0
2023-02-27 00:00:00-05:00,1845.0
2023-02-28 00:00:00-05:00,-1965.174999999981
2023-03-01 00:00:00-05:00,2245.0
2023-03-02 00:00:00-05:00,2820.0
2023-03-03 00:00:00-05:00,-1839.1250000000218
2023-03-06 00:00:00-05:00,2550.0
2023-03-07 00:00:00-05:00,-288.6000000000058
2023-03-08 00:00:00-05:00,-2379.925000000003
2023-03-09 00:00:00-05:00,1084.399999999987
2023-03-10 00:00:00-05:00,-2454.300000000003
2023-03-13 00:00:00-04:00,-4949.399999999987
2023-03-14 00:00:00-04:00,1044.0999999999985
2023-03-15 00:00:00-04:00,1880.0
2023-03-16 00:00:00-04:00,-4003.550000000032
2023-03-17 00:00:00-04:00,-1664.7999999999956
2023-03-20 00:00:00-04:00,-1735.0
2023-03-21 00:00:00-04:00,-308.6000000000058
2023-03-22 00:00:00-04:00,642.8250000000116
2023-03-23 00:00:00-04:00,4505.0
2023-03-24 00:00:00-04:00,2145.0
2023-03-27 00:00:00-04:00,-1164.1999999999825
2023-03-28 00:00:00-04:00,-163.7749999999869
2023-03-29 00:00:00-04:00,-607.9999999999927
2023-03-30 00:00:00-04:00,-839.5999999999913
2023-03-31 00:00:00-04:00,1031.949999999997
2023-04-03 00:00:00-04:00,658.4000000000015
2023-04-04 00:00:00-04:00,177.05000000001746
2023-04-05 00:00:00-04:00,2595.0
2023-04-06 00:00:00-04:00,-823.6000000000058
2023-04-10 00:00:00-04:00,-1560.4750000000058
2023-04-11 00:00:00-04:00,1115.0
2023-04-12 00:00:00-04:00,324.79999999999563
2023-04-13 00:00:00-04:00,2380.0
2023-04-14 00:00:00-04:00,-1134.5999999999913
2023-04-17 00:00:00-04:00,62.87499999998545
2023-04-18 00:00:00-04:00,941.1750000000029
2023-04-19 00:00:00-04:00,575.0
2023-04-20 00:00:00-04:00,3320.0
2023-04-21 00:00:00-04:00,-1383.6000000000058
2023-04-24 00:00:00-04:00,-443.8000000000102
2023-04-25 00:00:00-04:00,-384.19999999998254
2023-04-26 00:00:00-04:00,-2015.4249999999956
2023-04-27 00:00:00-04:00,-668.4000000000015
2023-04-28 00:00:00-04:00,-986.3000000000102
2023-05-01 00:00:00-04:00,1520.0
2023-05-02 00:00:00-04:00,3130.0
