date,event,phase,oid,branch,rec,boundary,side,authorized,day_before,busy_before,pnl,busy,position,remaining_budget,lock_active,limit,result,reason,policy,entry,stop,planned_last,entry_mod,exit_mod,exit,xtype,net,day_after
20160420,opportunity,decision,20160420:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160421,opportunity,decision,20160421:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160421,execution,execution,20160421:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4532.5,4551.0,693.0,,,,,,
20160421,settlement,observe_close,20160421:S07:573,S07,573.0,662,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,4532.5,4551.0,,574.0,661.0,4551.5,1.0,-19.75,-19.75
20160421,opportunity,decision,20160421:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160422,opportunity,decision,20160422:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160422,execution,execution,20160422:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4483.75,4465.25,693.0,,,,,,
20160422,settlement,observe_close,20160422:S07:573,S07,573.0,619,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,4483.75,4465.25,,574.0,618.0,4464.75,1.0,-19.75,-19.75
20160422,opportunity,decision,20160422:PV2:-1:624,PV2_V7m,624.0,625,-1.0,True,-19.75,False,-19.75,False,,40.25,False,20.0,authorized,ok,A,,,,,,,,,
20160422,execution,execution,20160422:PV2:-1:624,PV2_V7m,,625,,,,,-19.75,False,,40.25,False,20.0,opened,ok,A,4458.25,4461.75,744.0,,,,,,
20160422,settlement,observe_close,20160422:PV2:-1:624,PV2_V7m,624.0,631,-1.0,,-19.75,,-24.5,False,,35.5,False,20.0,,stop,A,4458.25,4461.75,,625.0,630.0,4462.25,1.0,-4.75,-24.5
20160422,opportunity,decision,20160422:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160422,opportunity,decision,20160422:PV2:-1:624,PV2_V7m,624.0,625,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20160422,execution,execution,20160422:PV2:-1:624,PV2_V7m,,625,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,4458.25,4461.75,744.0,,,,,,
20160422,settlement,observe_close,20160422:PV2:-1:624,PV2_V7m,624.0,631,-1.0,,0.0,,-4.75,False,,55.25,False,20.0,,stop,B,4458.25,4461.75,,625.0,630.0,4462.25,1.0,-4.75,-4.75
20160425,opportunity,decision,20160425:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160425,execution,execution,20160425:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4455.5,4437.0,693.0,,,,,,
20160425,settlement,observe_close,20160425:S07:573,S07,573.0,694,1.0,,0.0,,-4.0,False,,56.0,False,20.0,,time,A,4455.5,4437.0,,574.0,693.0,4452.25,3.0,-4.0,-4.0
20160425,opportunity,decision,20160425:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160426,opportunity,decision,20160426:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160426,execution,execution,20160426:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4472.5,4491.0,693.0,,,,,,
20160426,settlement,observe_close,20160426:S07:573,S07,573.0,694,-1.0,,0.0,,23.0,False,,83.0,True,20.0,,time,A,4472.5,4491.0,,574.0,693.0,4448.75,3.0,23.0,23.0
20160426,opportunity,decision,20160426:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160427,opportunity,decision,20160427:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160427,execution,execution,20160427:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4410.0,4391.5,693.0,,,,,,
20160427,settlement,observe_close,20160427:S07:573,S07,573.0,601,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,4410.0,4391.5,,574.0,600.0,4391.0,1.0,-19.75,-19.75
20160427,opportunity,decision,20160427:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160428,opportunity,decision,20160428:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160428,execution,execution,20160428:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4410.25,4428.75,693.0,,,,,,
20160428,settlement,observe_close,20160428:S07:573,S07,573.0,601,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,4410.25,4428.75,,574.0,600.0,4429.25,1.0,-19.75,-19.75
20160428,opportunity,decision,20160428:PV2:+1:606,PV2_V7m,606.0,607,1.0,True,-19.75,False,-19.75,False,,40.25,False,20.0,authorized,ok,A,,,,,,,,,
20160428,execution,execution,20160428:PV2:+1:606,PV2_V7m,,607,,,,,-19.75,False,,40.25,False,20.0,opened,ok,A,4430.25,4426.5,726.0,,,,,,
20160428,settlement,observe_close,20160428:PV2:+1:606,PV2_V7m,606.0,608,1.0,,-19.75,,-24.75,False,,35.25,False,20.0,,stop,A,4430.25,4426.5,,607.0,607.0,4426.0,1.0,-5.0,-24.75
20160428,opportunity,decision,20160428:PV2:-1:895,PV2_V7m,895.0,896,-1.0,True,-24.75,False,-24.75,False,,35.25,False,20.0,authorized,ok,A,,,,,,,,,
20160428,execution,execution,20160428:PV2:-1:895,PV2_V7m,,896,,,,,-24.75,False,,35.25,False,20.0,opened,ok,A,4388.5,4392.0,959.0,,,,,,
20160428,settlement,observe_close,20160428:PV2:-1:895,PV2_V7m,895.0,960,-1.0,,-24.75,,7.25,False,,67.25,True,7.25,,time,A,4388.5,4392.0,,896.0,959.0,4355.75,3.0,32.0,7.25
20160428,opportunity,decision,20160428:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160428,opportunity,decision,20160428:PV2:+1:606,PV2_V7m,606.0,607,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20160428,execution,execution,20160428:PV2:+1:606,PV2_V7m,,607,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,4430.25,4426.5,726.0,,,,,,
20160428,settlement,observe_close,20160428:PV2:+1:606,PV2_V7m,606.0,608,1.0,,0.0,,-5.0,False,,55.0,False,20.0,,stop,B,4430.25,4426.5,,607.0,607.0,4426.0,1.0,-5.0,-5.0
20160428,opportunity,decision,20160428:PV2:-1:895,PV2_V7m,895.0,896,-1.0,True,-5.0,False,-5.0,False,,55.0,False,20.0,authorized,ok,B,,,,,,,,,
20160428,execution,execution,20160428:PV2:-1:895,PV2_V7m,,896,,,,,-5.0,False,,55.0,False,20.0,opened,ok,B,4388.5,4392.0,959.0,,,,,,
20160428,settlement,observe_close,20160428:PV2:-1:895,PV2_V7m,895.0,960,-1.0,,-5.0,,27.0,False,,87.0,True,20.0,,time,B,4388.5,4392.0,,896.0,959.0,4355.75,3.0,32.0,27.0
20160429,opportunity,decision,20160429:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160429,execution,execution,20160429:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4349.5,4368.0,693.0,,,,,,
20160429,opportunity,decision,20160429:PV2:-1:606,PV2_V7m,606.0,607,-1.0,True,0.0,True,0.0,True,20160429:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20160429,settlement,observe_close,20160429:S07:573,S07,573.0,694,-1.0,,0.0,,41.75,False,,101.75,True,20.0,,time,A,4349.5,4368.0,,574.0,693.0,4307.0,3.0,41.75,41.75
20160429,opportunity,decision,20160429:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160429,opportunity,decision,20160429:PV2:-1:606,PV2_V7m,606.0,607,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20160429,execution,execution,20160429:PV2:-1:606,PV2_V7m,,607,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,4332.25,4336.0,726.0,,,,,,
20160429,settlement,observe_close,20160429:PV2:-1:606,PV2_V7m,606.0,611,-1.0,,0.0,,-5.0,False,,55.0,False,20.0,,stop,B,4332.25,4336.0,,607.0,610.0,4336.5,1.0,-5.0,-5.0
20160502,opportunity,decision,20160502:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160502,execution,execution,20160502:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4328.75,4347.25,693.0,,,,,,
20160502,settlement,observe_close,20160502:S07:573,S07,573.0,620,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,4328.75,4347.25,,574.0,619.0,4347.75,1.0,-19.75,-19.75
20160502,opportunity,decision,20160502:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160503,opportunity,decision,20160503:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160503,execution,execution,20160503:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4341.5,4360.0,693.0,,,,,,
20160503,settlement,observe_close,20160503:S07:573,S07,573.0,694,-1.0,,0.0,,16.75,False,,76.75,True,16.75,,time,A,4341.5,4360.0,,574.0,693.0,4324.0,3.0,16.75,16.75
20160503,opportunity,decision,20160503:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160504,opportunity,decision,20160504:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160504,execution,execution,20160504:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4308.75,4290.25,693.0,,,,,,
20160504,settlement,observe_close,20160504:S07:573,S07,573.0,694,1.0,,0.0,,-9.25,False,,50.75,False,20.0,,time,A,4308.75,4290.25,,574.0,693.0,4300.25,3.0,-9.25,-9.25
20160504,opportunity,decision,20160504:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160505,opportunity,decision,20160505:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160505,execution,execution,20160505:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4316.5,4335.0,693.0,,,,,,
20160505,settlement,observe_close,20160505:S07:573,S07,573.0,694,-1.0,,0.0,,2.25,False,,62.25,True,2.25,,time,A,4316.5,4335.0,,574.0,693.0,4313.5,3.0,2.25,2.25
20160505,opportunity,decision,20160505:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160506,opportunity,decision,20160506:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160506,execution,execution,20160506:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4288.75,4270.25,693.0,,,,,,
20160506,settlement,observe_close,20160506:S07:573,S07,573.0,694,1.0,,0.0,,2.75,False,,62.75,True,2.75,,time,A,4288.75,4270.25,,574.0,693.0,4292.25,3.0,2.75,2.75
20160506,opportunity,decision,20160506:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160509,opportunity,decision,20160509:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160509,execution,execution,20160509:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4331.75,4313.25,693.0,,,,,,
20160509,opportunity,decision,20160509:PV2:+1:603,PV2_V7m,603.0,604,1.0,True,0.0,True,0.0,True,20160509:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20160509,settlement,observe_close,20160509:S07:573,S07,573.0,694,1.0,,0.0,,-1.25,False,,58.75,False,20.0,,time,A,4331.75,4313.25,,574.0,693.0,4331.25,3.0,-1.25,-1.25
20160509,opportunity,decision,20160509:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160509,opportunity,decision,20160509:PV2:+1:603,PV2_V7m,603.0,604,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20160509,execution,execution,20160509:PV2:+1:603,PV2_V7m,,604,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,4345.5,4343.0,723.0,,,,,,
20160509,settlement,observe_close,20160509:PV2:+1:603,PV2_V7m,603.0,605,1.0,,0.0,,-3.75,False,,56.25,False,20.0,,stop,B,4345.5,4343.0,,604.0,604.0,4342.5,1.0,-3.75,-3.75
20160510,opportunity,decision,20160510:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160510,execution,execution,20160510:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4352.0,4333.5,693.0,,,,,,
20160510,opportunity,decision,20160510:PV2:+1:649,PV2_V7m,649.0,650,1.0,True,0.0,True,0.0,True,20160510:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20160510,settlement,observe_close,20160510:S07:573,S07,573.0,694,1.0,,0.0,,19.5,False,,79.5,True,19.5,,time,A,4352.0,4333.5,,574.0,693.0,4372.25,3.0,19.5,19.5
20160510,opportunity,decision,20160510:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160510,opportunity,decision,20160510:PV2:+1:649,PV2_V7m,649.0,650,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20160510,execution,execution,20160510:PV2:+1:649,PV2_V7m,,650,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,4374.5,4371.5,769.0,,,,,,
20160510,settlement,observe_close,20160510:PV2:+1:649,PV2_V7m,649.0,654,1.0,,0.0,,-4.25,False,,55.75,False,20.0,,stop,B,4374.5,4371.5,,650.0,653.0,4371.0,1.0,-4.25,-4.25
20160511,opportunity,decision,20160511:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160511,execution,execution,20160511:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4389.0,4407.5,693.0,,,,,,
20160511,settlement,observe_close,20160511:S07:573,S07,573.0,694,-1.0,,0.0,,4.25,False,,64.25,True,4.25,,time,A,4389.0,4407.5,,574.0,693.0,4384.0,3.0,4.25,4.25
20160511,opportunity,decision,20160511:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160512,opportunity,decision,20160512:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160512,execution,execution,20160512:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4366.75,4385.25,693.0,,,,,,
20160512,opportunity,decision,20160512:PV2:-1:611,PV2_V7m,611.0,612,-1.0,True,0.0,True,0.0,True,20160512:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20160512,settlement,observe_close,20160512:S07:573,S07,573.0,694,-1.0,,0.0,,48.25,False,,108.25,True,20.0,,time,A,4366.75,4385.25,,574.0,693.0,4317.75,3.0,48.25,48.25
20160512,opportunity,decision,20160512:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160512,opportunity,decision,20160512:PV2:-1:611,PV2_V7m,611.0,612,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20160512,execution,execution,20160512:PV2:-1:611,PV2_V7m,,612,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,4346.25,4347.0,731.0,,,,,,
20160512,settlement,observe_close,20160512:PV2:-1:611,PV2_V7m,611.0,613,-1.0,,0.0,,-2.0,False,,58.0,False,20.0,,stop,B,4346.25,4347.0,,612.0,612.0,4347.5,1.0,-2.0,-2.0
20160513,opportunity,decision,20160513:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160513,execution,execution,20160513:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4340.0,4321.5,693.0,,,,,,
20160513,settlement,observe_close,20160513:S07:573,S07,573.0,694,1.0,,0.0,,15.5,False,,75.5,True,15.5,,time,A,4340.0,4321.5,,574.0,693.0,4356.25,3.0,15.5,15.5
20160513,opportunity,decision,20160513:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160516,opportunity,decision,20160516:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160516,execution,execution,20160516:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4328.25,4309.75,693.0,,,,,,
20160516,settlement,observe_close,20160516:S07:573,S07,573.0,694,1.0,,0.0,,33.5,False,,93.5,True,20.0,,time,A,4328.25,4309.75,,574.0,693.0,4362.5,3.0,33.5,33.5
20160516,opportunity,decision,20160516:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160517,opportunity,decision,20160517:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160517,execution,execution,20160517:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4379.75,4361.25,693.0,,,,,,
20160517,settlement,observe_close,20160517:S07:573,S07,573.0,582,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,4379.75,4361.25,,574.0,581.0,4360.75,1.0,-19.75,-19.75
20160517,opportunity,decision,20160517:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160518,opportunity,decision,20160518:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160518,execution,execution,20160518:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4318.5,4300.0,693.0,,,,,,
20160518,settlement,observe_close,20160518:S07:573,S07,573.0,694,1.0,,0.0,,24.5,False,,84.5,True,20.0,,time,A,4318.5,4300.0,,574.0,693.0,4343.75,3.0,24.5,24.5
20160518,opportunity,decision,20160518:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160519,opportunity,decision,20160519:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160519,execution,execution,20160519:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4322.25,4303.75,693.0,,,,,,
20160519,settlement,observe_close,20160519:S07:573,S07,573.0,600,1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,4322.25,4303.75,,574.0,599.0,4303.25,1.0,-19.75,-19.75
20160519,opportunity,decision,20160519:PV2:-1:605,PV2_V7m,605.0,606,-1.0,True,-19.75,False,-19.75,False,,40.25,False,20.0,authorized,ok,A,,,,,,,,,
20160519,execution,execution,20160519:PV2:-1:605,PV2_V7m,,606,,,,,-19.75,False,,40.25,False,20.0,opened,ok,A,4298.5,4302.25,725.0,,,,,,
20160519,settlement,observe_close,20160519:PV2:-1:605,PV2_V7m,605.0,635,-1.0,,-19.75,,-24.75,False,,35.25,False,20.0,,stop,A,4298.5,4302.25,,606.0,634.0,4302.75,1.0,-5.0,-24.75
20160519,opportunity,decision,20160519:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160519,opportunity,decision,20160519:PV2:-1:605,PV2_V7m,605.0,606,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20160519,execution,execution,20160519:PV2:-1:605,PV2_V7m,,606,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,4298.5,4302.25,725.0,,,,,,
20160519,settlement,observe_close,20160519:PV2:-1:605,PV2_V7m,605.0,635,-1.0,,0.0,,-5.0,False,,55.0,False,20.0,,stop,B,4298.5,4302.25,,606.0,634.0,4302.75,1.0,-5.0,-5.0
20160520,opportunity,decision,20160520:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160520,execution,execution,20160520:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4337.0,4318.5,693.0,,,,,,
20160520,opportunity,decision,20160520:PV2:+1:604,PV2_V7m,604.0,605,1.0,True,0.0,True,0.0,True,20160520:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20160520,settlement,observe_close,20160520:S07:573,S07,573.0,694,1.0,,0.0,,37.0,False,,97.0,True,20.0,,time,A,4337.0,4318.5,,574.0,693.0,4374.75,3.0,37.0,37.0
20160520,opportunity,decision,20160520:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160520,opportunity,decision,20160520:PV2:+1:604,PV2_V7m,604.0,605,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20160520,execution,execution,20160520:PV2:+1:604,PV2_V7m,,605,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,4361.5,4357.0,724.0,,,,,,
20160520,settlement,observe_close,20160520:PV2:+1:604,PV2_V7m,604.0,725,1.0,,0.0,,8.25,False,,68.25,True,8.25,,time,B,4361.5,4357.0,,605.0,724.0,4370.5,3.0,8.25,8.25
20160523,opportunity,decision,20160523:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160523,execution,execution,20160523:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4367.75,4349.25,693.0,,,,,,
20160523,settlement,observe_close,20160523:S07:573,S07,573.0,694,1.0,,0.0,,0.75,False,,60.75,True,0.75,,time,A,4367.75,4349.25,,574.0,693.0,4369.25,3.0,0.75,0.75
20160523,opportunity,decision,20160523:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160524,opportunity,decision,20160524:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160524,execution,execution,20160524:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4382.75,4364.25,693.0,,,,,,
20160524,opportunity,decision,20160524:PV2:+1:613,PV2_V7m,613.0,614,1.0,True,0.0,True,0.0,True,20160524:S07:573,60.0,False,20.0,policy_skip,busy,A,,,,,,,,,
20160524,settlement,observe_close,20160524:S07:573,S07,573.0,694,1.0,,0.0,,46.25,False,,106.25,True,20.0,,time,A,4382.75,4364.25,,574.0,693.0,4429.75,3.0,46.25,46.25
20160524,opportunity,decision,20160524:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160524,opportunity,decision,20160524:PV2:+1:613,PV2_V7m,613.0,614,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,B,,,,,,,,,
20160524,execution,execution,20160524:PV2:+1:613,PV2_V7m,,614,,,,,0.0,False,,60.0,False,20.0,opened,ok,B,4412.25,4410.0,733.0,,,,,,
20160524,settlement,observe_close,20160524:PV2:+1:613,PV2_V7m,613.0,734,1.0,,0.0,,19.5,False,,79.5,True,19.5,,time,B,4412.25,4410.0,,614.0,733.0,4432.5,3.0,19.5,19.5
20160525,opportunity,decision,20160525:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160525,execution,execution,20160525:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4460.75,4479.25,693.0,,,,,,
20160525,settlement,observe_close,20160525:S07:573,S07,573.0,618,-1.0,,0.0,,-19.75,False,,40.25,False,20.0,,stop,A,4460.75,4479.25,,574.0,617.0,4479.75,1.0,-19.75,-19.75
20160525,opportunity,decision,20160525:S07:573,S07,573.0,574,-1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160526,opportunity,decision,20160526:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160526,execution,execution,20160526:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4484.5,4466.0,693.0,,,,,,
20160526,settlement,observe_close,20160526:S07:573,S07,573.0,694,1.0,,0.0,,-2.5,False,,57.5,False,20.0,,time,A,4484.5,4466.0,,574.0,693.0,4482.75,3.0,-2.5,-2.5
20160526,opportunity,decision,20160526:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160527,opportunity,decision,20160527:S07:573,S07,573.0,574,1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160527,execution,execution,20160527:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4494.5,4476.0,693.0,,,,,,
20160527,settlement,observe_close,20160527:S07:573,S07,573.0,694,1.0,,0.0,,13.5,False,,73.5,True,13.5,,time,A,4494.5,4476.0,,574.0,693.0,4508.75,3.0,13.5,13.5
20160527,opportunity,decision,20160527:S07:573,S07,573.0,574,1.0,False,0.0,False,0.0,False,,60.0,False,20.0,authorization_skip,B_intervention,B,,,,,,,,,
20160531,opportunity,decision,20160531:S07:573,S07,573.0,574,-1.0,True,0.0,False,0.0,False,,60.0,False,20.0,authorized,ok,A,,,,,,,,,
20160531,execution,execution,20160531:S07:573,S07,,574,,,,,0.0,False,,60.0,False,20.0,opened,ok,A,4516.5,4535.0,693.0,,,,,,
