date,irec,side,stop,target,iend,branch,entry,exit,xtype,jexit,risk,plan_loss,net,fits,day_after,cut
20070605,285095,1,1913.0,,285215,S07,1931.5,1930.5,3,285215,18.5,19.75,-1.75,True,-1.75,
20070606,286020,-1,1945.5,,286140,S07,1927.0,1919.0,3,286140,18.5,19.75,7.25,True,7.25,
20070607,286686,1,1939.5,,-1,PV2_V7m,1941.5,1939.0,1,286694,2.0,3.25,-3.25,True,-3.25,
20070608,287631,1,1896.25,,287751,S07,1914.75,1917.0,3,287751,18.5,19.75,1.5,True,1.5,
20070611,288116,-1,1949.75,,288236,S07,1931.25,1935.25,3,288236,18.5,19.75,-4.75,True,-4.75,
20070612,289030,-1,1937.75,,289150,S07,1919.25,1919.5,3,289150,18.5,19.75,-1.0,True,-1.0,
20070613,290010,-1,1941.5,,290130,S07,1923.0,1921.25,3,290130,18.5,19.75,1.0,True,1.0,
20070614,290898,1,1922.75,,291018,S07,1941.25,1950.0,3,291018,18.5,19.75,8.0,True,8.0,
20070615,291711,1,1952.75,,291831,S07,1971.25,1966.75,3,291831,18.5,19.75,-5.25,True,-5.25,
20070619,292880,1,1945.75,,293000,S07,1964.25,1961.5,3,293000,18.5,19.75,-3.5,True,-3.5,
20070620,293725,-1,1985.25,,293845,S07,1966.75,1968.75,3,293845,18.5,19.75,-2.75,True,-2.75,
20070621,294685,1,1931.25,,294805,S07,1949.75,1953.25,3,294805,18.5,19.75,2.75,True,2.75,
20070622,295534,-1,1976.75,,295654,S07,1958.25,1958.0,3,295654,18.5,19.75,-0.5,True,-0.5,
20070625,296336,-1,1965.25,,296456,S07,1946.75,1953.0,3,296456,18.5,19.75,-7.0,True,-7.0,
20070626,297228,-1,1962.0,,297348,S07,1943.5,1934.25,3,297348,18.5,19.75,8.5,True,8.5,
20070627,298253,1,1904.25,,298373,S07,1922.75,1936.25,3,298373,18.5,19.75,12.75,True,12.75,
20070628,299131,-1,1972.0,,299251,S07,1953.5,1956.75,3,299251,18.5,19.75,-4.0,True,-4.0,
20070629,299995,-1,1982.0,,300115,S07,1963.5,1965.75,3,300115,18.5,19.75,-3.0,True,-3.0,
20070702,300740,1,1946.75,,300860,S07,1965.25,1971.5,3,300860,18.5,19.75,5.5,True,5.5,
20070703,301585,-1,1993.75,,301705,S07,1975.25,1981.5,3,301705,18.5,19.75,-7.0,True,-7.0,
20070705,303015,-1,2004.0,,303135,S07,1985.5,1989.75,3,303135,18.5,19.75,-5.0,True,-5.0,
20070706,303897,-1,2017.0,,304017,S07,1998.5,2005.75,3,304017,18.5,19.75,-8.0,True,-8.0,
20070709,304626,1,1991.25,,304746,S07,2009.75,2007.5,3,304746,18.5,19.75,-3.0,True,-3.0,
20070710,305465,-1,2017.0,,305585,S07,1998.5,2006.0,3,305585,18.5,19.75,-8.25,True,-8.25,
20070711,306363,1,1973.25,,306483,S07,1991.75,1996.25,3,306483,18.5,19.75,3.75,True,3.75,
20070712,307283,-1,2029.5,,307403,S07,2011.0,2016.0,3,307403,18.5,19.75,-5.75,True,-5.75,
20070713,308112,1,2019.75,,308232,S07,2038.25,2039.0,3,308232,18.5,19.75,0.0,True,0.0,
20070716,308877,1,2029.0,,308997,S07,2047.5,2054.0,3,308997,18.5,19.75,5.75,True,5.75,
20070718,310813,-1,2064.0,,310933,S07,2045.5,2045.5,3,310933,18.5,19.75,-0.75,True,-0.75,
20070719,311746,-1,2088.0,,311866,S07,2069.5,2068.0,3,311866,18.5,19.75,0.75,True,0.75,
20070720,312745,1,2044.0,,312865,S07,2062.5,2051.75,3,312865,18.5,19.75,-11.5,True,-11.5,
20070723,313530,1,2041.25,,313650,S07,2059.75,2060.75,3,313650,18.5,19.75,0.25,True,0.25,
20070724,314422,-1,2055.25,,314542,S07,2036.75,2040.75,3,314542,18.5,19.75,-4.75,True,-4.75,
20070725,315470,-1,2049.25,,315590,S07,2030.75,2027.0,3,315590,18.5,19.75,3.0,True,3.0,
20070726,316512,1,1992.5,,316632,S07,2011.0,2001.0,3,316632,18.5,19.75,-10.75,True,-10.75,
20070727,317530,1,1982.5,,317650,S07,2001.0,1992.5,3,317650,18.5,19.75,-9.25,True,-9.25,
20070730,318403,1,1958.75,,318523,S07,1977.25,1968.5,3,318523,18.5,19.75,-9.5,True,-9.5,
20070731,319344,-1,2022.25,,319464,S07,2003.75,1984.75,3,319464,18.5,19.75,18.25,True,18.25,
20070801,320558,1,1936.0,,320678,S07,1954.5,1935.5,1,320568,18.5,19.75,-19.75,True,-19.75,
20070802,321585,1,1947.5,,321705,S07,1966.0,1965.25,3,321705,18.5,19.75,-1.5,True,-1.5,
20070803,322452,-1,1991.75,,322572,S07,1973.25,1963.75,3,322572,18.5,19.75,8.75,True,8.75,
20070806,323273,1,1928.25,,323393,S07,1946.75,1927.75,1,323290,18.5,19.75,-19.75,True,-19.75,
20070807,324127,-1,1972.75,,324247,S07,1954.25,1959.25,3,324247,18.5,19.75,-5.75,True,-5.75,
20070808,325044,1,1968.25,,325164,S07,1986.75,1988.0,3,325164,18.5,19.75,0.5,True,0.5,
20070809,326019,-1,1987.75,,326139,S07,1969.25,1988.25,1,326047,18.5,19.75,-19.75,True,-19.75,
20070810,327120,-1,1947.5,,327240,S07,1929.0,1926.0,3,327240,18.5,19.75,2.25,True,2.25,
20070813,327918,-1,1968.75,,328038,S07,1950.25,1956.0,3,328038,18.5,19.75,-6.5,True,-6.5,
20070814,328850,1,1930.0,,328970,S07,1948.5,1929.5,1,328930,18.5,19.75,-19.75,True,-19.75,
20070815,329890,1,1889.25,,330010,S07,1907.75,1914.75,3,330010,18.5,19.75,6.25,True,6.25,
20070816,331057,-1,1879.5,,331177,S07,1861.0,1846.75,3,331177,18.5,19.75,13.5,True,13.5,
20070817,332186,-1,1906.5,,332306,S07,1888.0,1874.25,3,332306,18.5,19.75,13.0,True,13.0,
20070820,332987,1,1880.5,,333107,S07,1899.0,1897.5,3,333107,18.5,19.75,-2.25,True,-2.25,
20070821,333899,1,1878.75,,334019,S07,1897.25,1912.0,3,334019,18.5,19.75,14.0,True,14.0,
20070822,334821,1,1916.5,,334941,S07,1935.0,1935.5,3,334941,18.5,19.75,-0.25,True,-0.25,
20070823,335879,-1,1969.0,,335999,S07,1950.5,1934.5,3,335999,18.5,19.75,15.25,True,15.25,
20070824,336758,1,1916.75,,336878,S07,1935.25,1943.5,3,336878,18.5,19.75,7.5,True,7.5,
20070828,338355,1,1924.25,,338475,S07,1942.75,1929.25,3,338475,18.5,19.75,-14.25,True,-14.25,
20070829,339355,1,1903.0,,339475,S07,1921.5,1931.0,3,339475,18.5,19.75,8.75,True,8.75,
20070830,340314,-1,1966.0,,340434,S07,1947.5,1966.5,1,340334,18.5,19.75,-19.75,True,-19.75,
20070831,341367,-1,2010.25,,341487,S07,1991.75,1986.75,3,341487,18.5,19.75,4.25,True,4.25,
20070904,342435,1,1979.0,,342555,S07,1997.5,2020.25,3,342555,18.5,19.75,22.0,True,22.0,
20070905,343446,-1,2035.25,,343566,S07,2016.75,2010.0,3,343566,18.5,19.75,6.0,True,6.0,
20070906,344404,-1,2026.75,,344524,S07,2008.25,2003.75,3,344524,18.5,19.75,3.75,True,3.75,
20070907,345286,-1,1990.75,,345406,S07,1972.25,1956.75,3,345406,18.5,19.75,14.75,True,14.75,
20070910,346099,1,1966.0,,346219,S07,1984.5,1965.5,1,346130,18.5,19.75,-19.75,True,-19.75,
20070911,347035,1,1959.0,,347155,S07,1977.5,1980.75,3,347155,18.5,19.75,2.5,True,2.5,
20070912,347945,1,1969.0,,348065,S07,1987.5,2006.75,3,348065,18.5,19.75,18.5,True,18.5,
20070914,349498,1,1991.75,,349618,S07,2010.25,2021.25,3,349618,18.5,19.75,10.25,True,10.25,
20070918,351146,-1,2038.75,,351266,S07,2020.25,2021.75,3,351266,18.5,19.75,-2.25,True,-2.25,
20070919,352131,1,2054.25,,352251,S07,2072.75,2074.75,3,352251,18.5,19.75,1.25,True,1.25,
20070920,353053,1,2041.25,,353173,S07,2059.75,2062.25,3,353173,18.5,19.75,1.75,True,1.75,
20070921,353953,-1,2084.75,,354073,S07,2066.25,2074.25,3,354073,18.5,19.75,-8.75,True,-8.75,
20070924,354701,1,2059.75,,354821,S07,2078.25,2092.0,3,354821,18.5,19.75,13.0,True,13.0,
20070925,355654,-1,2090.5,,355774,S07,2072.0,2091.0,1,355755,18.5,19.75,-19.75,True,-19.75,
20070926,356647,1,2091.75,,356767,S07,2110.25,2114.0,3,356767,18.5,19.75,3.0,True,3.0,
20070927,357604,-1,2137.5,,357724,S07,2119.0,2115.5,3,357724,18.5,19.75,2.75,True,2.75,
20070928,358571,-1,2136.75,,358691,S07,2118.25,2113.5,3,358691,18.5,19.75,4.0,True,4.0,
20071001,359376,1,2098.5,,359496,S07,2117.0,2123.25,3,359496,18.5,19.75,5.5,True,5.5,
20071002,360349,-1,2154.0,,360469,S07,2135.5,2131.75,3,360469,18.5,19.75,3.0,True,3.0,
20071003,361252,-1,2147.75,,361372,S07,2129.25,2135.0,3,361372,18.5,19.75,-6.5,True,-6.5,
20071004,362173,-1,2138.75,,362293,S07,2120.25,2123.75,3,362293,18.5,19.75,-4.25,True,-4.25,
20071005,362980,1,2125.0,,363100,S07,2143.5,2158.25,3,363100,18.5,19.75,14.0,True,14.0,
20071009,364705,-1,2205.5,,364825,S07,2187.0,2184.5,3,364825,18.5,19.75,1.75,True,1.75,
20071010,365592,-1,2208.25,,365712,S07,2189.75,2192.75,3,365712,18.5,19.75,-3.75,True,-3.75,
20071011,366575,1,2189.0,,366695,S07,2207.5,2207.25,3,366695,18.5,19.75,-1.0,True,-1.0,
20071012,367626,-1,2188.75,,367746,S07,2170.25,2189.25,1,367720,18.5,19.75,-19.75,True,-19.75,
20071015,368420,1,2183.5,,368540,S07,2202.0,2183.0,1,368510,18.5,19.75,-19.75,True,-19.75,
20071016,369394,-1,2185.25,,369514,S07,2166.75,2181.0,3,369514,18.5,19.75,-15.0,True,-15.0,
20071017,370498,-1,2216.0,,370618,S07,2197.5,2193.75,3,370618,18.5,19.75,3.0,True,3.0,
20071018,371541,1,2172.5,,371661,S07,2191.0,2183.75,3,371661,18.5,19.75,-8.0,True,-8.0,
20071019,372654,-1,2220.5,,372774,S07,2202.0,2166.0,3,372774,18.5,19.75,35.25,True,35.25,
20071022,373540,1,2121.0,,373660,S07,2139.5,2162.0,3,373660,18.5,19.75,21.75,True,21.75,
20071023,374592,1,2180.25,,374712,S07,2198.75,2187.75,3,374712,18.5,19.75,-11.75,True,-11.75,
20071024,375666,-1,2214.5,,375786,S07,2196.0,2165.25,3,375786,18.5,19.75,30.0,True,30.0,
20071025,376713,-1,2217.75,,376833,S07,2199.25,2196.25,3,376833,18.5,19.75,2.25,True,2.25,
20071026,377775,1,2196.0,,377895,S07,2214.5,2195.5,1,377797,18.5,19.75,-19.75,True,-19.75,
20071029,378663,1,2200.5,,378783,S07,2219.0,2216.75,3,378783,18.5,19.75,-3.0,True,-3.0,
20071030,379566,-1,2226.0,,379686,S07,2207.5,2213.75,3,379686,18.5,19.75,-7.0,True,-7.0,
20071031,380449,-1,2243.25,,380569,S07,2224.75,2231.0,3,380569,18.5,19.75,-7.0,True,-7.0,
20071101,381439,-1,2254.75,,381559,S07,2236.25,2231.5,3,381559,18.5,19.75,4.0,True,4.0,
20071102,382451,-1,2239.75,,382571,S07,2221.25,2202.25,3,382571,18.5,19.75,18.25,True,18.25,
20071105,383102,-1,2214.25,,383222,S07,2195.75,2214.75,1,383131,18.5,19.75,-19.75,True,-19.75,
20071106,384043,-1,2239.75,,384163,S07,2221.25,2205.5,3,384163,18.5,19.75,15.0,True,15.0,
20071107,385114,-1,2234.25,,385234,S07,2215.75,2217.5,3,385234,18.5,19.75,-2.5,True,-2.5,
20071108,386310,-1,2191.0,,386430,S07,2172.5,2148.5,3,386430,18.5,19.75,23.25,True,23.25,
20071109,387430,1,2055.5,,387550,S07,2074.0,2055.0,1,387436,18.5,19.75,-19.75,True,-19.75,
20071112,388327,-1,2051.25,,388447,S07,2032.75,2051.75,1,388335,18.5,19.75,-19.75,True,-19.75,
20071113,389550,1,2001.25,,389670,S07,2019.75,2046.0,3,389670,18.5,19.75,25.5,True,25.5,
20071114,390614,-1,2114.0,,390734,S07,2095.5,2072.25,3,390734,18.5,19.75,22.5,True,22.5,
20071115,391688,1,2030.25,,391808,S07,2048.75,2051.0,3,391808,18.5,19.75,1.5,True,1.5,
20071116,392717,-1,2064.25,,392837,S07,2045.75,2034.5,3,392837,18.5,19.75,10.5,True,10.5,
20071119,393569,-1,2061.75,,393689,S07,2043.25,2034.5,3,393689,18.5,19.75,8.0,True,8.0,
20071120,394675,1,2024.5,,394795,S07,2043.0,2065.5,3,394795,18.5,19.75,21.75,True,21.75,
20071120,394978,-1,2008.25,,-1,PV2_V7m,2003.0,2008.75,1,394981,5.25,6.5,-6.5,True,15.25,
20071121,395780,-1,2030.75,,395900,S07,2012.25,2005.75,3,395900,18.5,19.75,5.75,True,5.75,
20071123,397282,1,2006.0,,397402,S07,2024.5,2021.75,3,397402,18.5,19.75,-3.5,True,-3.5,
20071126,398153,-1,2052.0,,398273,S07,2033.5,2052.5,1,398179,18.5,19.75,-19.75,True,-19.75,
20071126,398185,1,2048.5,,-1,PV2_V7m,2050.0,2048.0,1,398186,1.5,2.75,-2.75,True,-22.5,
20071127,399347,-1,2028.0,,399467,S07,2009.5,2028.5,1,399414,18.5,19.75,-19.75,True,-19.75,
20071128,400416,-1,2081.5,,400536,S07,2063.0,2082.0,1,400480,18.5,19.75,-19.75,True,-19.75,
20071129,401502,1,2071.75,,401622,S07,2090.25,2108.0,3,401622,18.5,19.75,17.0,True,17.0,
20071130,402598,-1,2143.5,,402718,S07,2125.0,2093.0,3,402718,18.5,19.75,31.25,True,31.25,
20071203,403558,1,2069.5,,403678,S07,2088.0,2095.25,3,403678,18.5,19.75,6.5,True,6.5,
20071204,404539,1,2039.0,,404659,S07,2057.5,2067.75,3,404659,18.5,19.75,9.5,True,9.5,
20071205,405497,-1,2103.25,,405617,S07,2084.75,2103.75,1,405585,18.5,19.75,-19.75,True,-19.75,
20071206,406521,1,2084.5,,406641,S07,2103.0,2109.25,3,406641,18.5,19.75,5.5,True,5.5,
20071207,407473,-1,2146.0,,407593,S07,2127.5,2126.75,3,407593,18.5,19.75,0.0,True,0.0,
20071210,408341,-1,2151.5,,408461,S07,2133.0,2140.0,3,408461,18.5,19.75,-7.75,True,-7.75,
20071211,409299,1,2124.75,,409419,S07,2143.25,2142.25,3,409419,18.5,19.75,-1.75,True,-1.75,
20071211,409587,-1,2122.75,,-1,PV2_V7m,2117.75,2089.0,3,409685,5.0,6.25,28.0,True,26.25,
20071212,410402,1,2110.0,,410522,S07,2128.5,2121.75,3,410522,18.5,19.75,-7.5,True,-7.5,
20071214,411994,1,2083.75,,412114,S07,2102.25,2116.0,3,412114,18.5,19.75,13.0,True,13.0,
20071217,412986,1,2069.25,,413106,S07,2087.75,2074.0,3,413106,18.5,19.75,-14.5,True,-14.5,
20071218,413970,-1,2081.25,,414090,S07,2062.75,2042.25,3,414090,18.5,19.75,19.75,True,19.75,
20071218,414119,-1,2029.25,,-1,PV2_V7m,2021.5,2029.75,1,414124,7.75,9.0,-9.0,True,10.75,
20071219,414938,1,2035.5,,415058,S07,2054.0,2044.0,3,415058,18.5,19.75,-10.75,True,-10.75,
20071220,415875,-1,2092.25,,415995,S07,2073.75,2068.25,3,415995,18.5,19.75,4.75,True,4.75,
20071221,416883,-1,2139.75,,417003,S07,2121.25,2119.0,3,417003,18.5,19.75,1.5,True,1.5,
20071224,417662,1,2147.5,,-1,PV2_V7m,2148.0,2147.0,1,417671,0.5,1.75,-1.75,True,-1.75,
20071226,417990,1,2124.0,,418110,S07,2142.5,2146.25,3,418110,18.5,19.75,3.0,True,3.0,
20071228,419683,1,2123.25,,419803,S07,2141.75,2132.0,3,419803,18.5,19.75,-10.5,True,-10.5,
20080102,420972,1,2088.5,,421092,S07,2107.0,2088.0,1,421071,18.5,19.75,-19.75,True,-19.75,
20080104,422910,-1,2057.5,,423030,S07,2039.0,2016.5,3,423030,18.5,19.75,21.75,True,21.75,
20080107,423991,1,1970.5,,424111,S07,1989.0,1970.0,1,424037,18.5,19.75,-19.75,True,-19.75,
20080107,424044,-1,1966.0,,-1,PV2_V7m,1963.0,1966.5,1,424080,3.0,4.25,-4.25,True,-24.0,
20080108,425010,-1,1998.0,,425130,S07,1979.5,1998.5,1,425062,18.5,19.75,-19.75,True,-19.75,
20080109,426114,1,1908.0,,426234,S07,1926.5,1927.5,3,426234,18.5,19.75,0.25,True,0.25,
20080110,427198,-1,1957.25,,427318,S07,1938.75,1947.5,3,427318,18.5,19.75,-9.5,True,-9.5,
20080111,428256,-1,1969.5,,428376,S07,1951.0,1950.75,3,428376,18.5,19.75,-0.5,True,-0.5,
20080114,429277,-1,1967.25,,429397,S07,1948.75,1951.5,3,429397,18.5,19.75,-3.5,True,-3.5,
20080115,430286,1,1923.5,,430394,S07,1942.0,1937.75,4,430295,18.5,19.75,-5.0,True,-5.0,
20080116,431443,1,1876.25,,431563,S07,1894.75,1875.75,1,431485,18.5,19.75,-19.75,True,-19.75,
20080117,432521,-1,1912.5,,432641,S07,1894.0,1881.5,3,432641,18.5,19.75,11.75,True,11.75,
20080118,433633,-1,1879.25,,433753,S07,1860.75,1879.75,1,433671,18.5,19.75,-19.75,True,-19.75,
20080122,435667,-1,1773.0,,435787,S07,1754.5,1773.5,1,435670,18.5,19.75,-19.75,True,-19.75,
20080122,435702,1,1789.75,,-1,PV2_V7m,1799.0,1789.25,1,435708,9.25,10.5,-10.5,True,-30.25,
20080123,436913,1,1728.25,,437033,S07,1746.75,1727.75,1,437031,18.5,19.75,-19.75,True,-19.75,
20080124,438098,-1,1825.25,,438218,S07,1806.75,1825.75,1,438116,18.5,19.75,-19.75,True,-19.75,
20080124,438128,1,1822.25,,-1,PV2_V7m,1831.75,1821.75,1,438137,9.5,10.75,-10.75,True,-30.5,
20080125,439174,-1,1887.0,,439294,S07,1868.5,1828.0,3,439294,18.5,19.75,39.75,True,39.75,
20080128,440291,-1,1811.75,,440411,S07,1793.25,1810.0,3,440411,18.5,19.75,-17.5,True,-17.5,
20080129,441291,-1,1837.75,,441411,S07,1819.25,1814.5,3,441411,18.5,19.75,4.0,True,4.0,
20080130,442258,1,1792.0,,442378,S07,1810.5,1815.75,3,442378,18.5,19.75,4.5,True,4.5,
20080131,443404,1,1772.0,,443524,S07,1790.5,1818.25,3,443524,18.5,19.75,27.0,True,27.0,
20080201,444329,1,1837.0,,444449,S07,1855.5,1836.5,1,444400,18.5,19.75,-19.75,True,-19.75,
20080204,445311,-1,1876.0,,445431,S07,1857.5,1852.75,3,445431,18.5,19.75,4.0,True,4.0,
20080205,446239,1,1787.0,,446359,S07,1805.5,1806.5,3,446359,18.5,19.75,0.25,True,0.25,
20080206,447287,-1,1804.25,,447407,S07,1785.75,1798.25,3,447407,18.5,19.75,-13.25,True,-13.25,
20080207,448398,1,1712.75,,448518,S07,1731.25,1738.25,3,448518,18.5,19.75,6.25,True,6.25,
20080208,449409,1,1740.25,,449529,S07,1758.75,1777.25,3,449529,18.5,19.75,17.75,True,17.75,
20080211,450434,1,1768.5,,450553,S07,1787.0,1785.5,4,450515,18.5,19.75,-2.25,True,-2.25,
20080212,451374,-1,1823.75,,451494,S07,1805.25,1812.0,3,451494,18.5,19.75,-7.5,True,-7.5,
20080213,452393,1,1793.25,,452513,S07,1811.75,1808.0,3,452513,18.5,19.75,-4.5,True,-4.5,
20080214,453364,-1,1830.25,,453484,S07,1811.75,1805.25,3,453484,18.5,19.75,5.75,True,5.75,
20080215,454345,-1,1800.0,,454465,S07,1781.5,1778.25,3,454465,18.5,19.75,2.5,True,2.5,
20080218,455244,1,1805.75,,-1,PV2_V7m,1806.5,1810.5,4,455283,0.75,2.0,3.25,True,3.25,
20080219,455946,1,1792.25,,456066,S07,1810.75,1791.75,1,456043,18.5,19.75,-19.75,True,-19.75,
20080220,457021,1,1745.75,,457141,S07,1764.25,1765.75,3,457141,18.5,19.75,0.75,True,0.75,
20080221,458004,-1,1824.5,,458124,S07,1806.0,1790.25,3,458124,18.5,19.75,15.0,True,15.0,
20080222,458978,-1,1791.75,,459098,S07,1773.25,1759.0,3,459098,18.5,19.75,13.5,True,13.5,
20080226,460958,1,1761.25,,461078,S07,1779.75,1784.5,3,461078,18.5,19.75,4.0,True,4.0,
20080227,461929,1,1763.5,,462049,S07,1782.0,1800.75,3,462049,18.5,19.75,18.0,True,18.0,
20080228,462960,1,1776.75,,463080,S07,1795.25,1790.25,3,463080,18.5,19.75,-5.75,True,-5.75,
20080229,464046,1,1759.5,,464166,S07,1778.0,1759.0,1,464084,18.5,19.75,-19.75,True,-19.75,
20080229,464088,-1,1760.25,,-1,PV2_V7m,1757.75,1760.75,1,464092,2.5,3.75,-3.75,True,-23.5,
20080303,465136,1,1728.5,,465256,S07,1747.0,1736.5,3,465256,18.5,19.75,-11.25,True,-11.25,
20080304,466240,1,1709.75,,466360,S07,1728.25,1718.75,3,466360,18.5,19.75,-10.25,True,-10.25,
20080305,467257,-1,1767.5,,467377,S07,1749.0,1762.0,3,467377,18.5,19.75,-13.75,True,-13.75,
20080306,468309,1,1735.75,,468429,S07,1754.25,1748.0,3,468429,18.5,19.75,-7.0,True,-7.0,
20080307,469350,-1,1718.75,,469470,S07,1700.25,1719.25,1,469372,18.5,19.75,-19.75,True,-19.75,
20080307,469379,1,1722.5,,-1,PV2_V7m,1726.0,1722.0,1,469382,3.5,4.75,-4.75,True,-24.5,
20080310,470311,-1,1720.5,,470431,S07,1702.0,1693.25,3,470431,18.5,19.75,8.0,True,8.0,
20080311,471366,1,1694.25,,471486,S07,1712.75,1707.5,3,471486,18.5,19.75,-6.0,True,-6.0,
20080312,472395,1,1729.0,,472515,S07,1747.5,1758.75,3,472515,18.5,19.75,10.5,True,10.5,
20080313,473140,-1,1740.0,,473260,S07,1721.5,1728.75,3,473260,18.5,19.75,-8.0,True,-8.0,
20080314,474163,-1,1781.0,,474283,S07,1762.5,1723.75,3,474283,18.5,19.75,38.0,True,38.0,
20080317,475340,1,1673.25,,475460,S07,1691.75,1699.25,3,475460,18.5,19.75,6.75,True,6.75,
20080318,476324,1,1707.75,,476444,S07,1726.25,1734.0,3,476444,18.5,19.75,7.0,True,7.0,
20080319,477338,-1,1792.75,,477458,S07,1774.25,1773.75,3,477458,18.5,19.75,-0.25,True,-0.25,
20080320,478377,-1,1739.75,,478497,S07,1721.25,1734.25,3,478497,18.5,19.75,-13.75,True,-13.75,
20080324,479254,1,1751.25,,479374,S07,1769.75,1809.0,3,479374,18.5,19.75,38.5,True,38.5,
20080325,480212,-1,1835.5,,480332,S07,1817.0,1824.0,3,480332,18.5,19.75,-7.75,True,-7.75,
20080326,481159,1,1803.75,,481279,S07,1822.25,1816.5,3,481279,18.5,19.75,-6.5,True,-6.5,
20080327,482106,1,1795.75,,482226,S07,1814.25,1795.25,1,482166,18.5,19.75,-19.75,True,-19.75,
20080328,483033,1,1780.5,,483153,S07,1799.0,1798.75,3,483153,18.5,19.75,-1.0,True,-1.0,
20080331,484025,-1,1798.5,,484145,S07,1780.0,1784.75,3,484145,18.5,19.75,-5.5,True,-5.5,
20080401,485044,1,1795.75,,485164,S07,1814.25,1836.25,3,485164,18.5,19.75,21.25,True,21.25,
20080402,486130,-1,1875.0,,486250,S07,1856.5,1875.5,1,486192,18.5,19.75,-19.75,True,-19.75,
20080403,487143,1,1830.75,,487263,S07,1849.25,1852.25,3,487263,18.5,19.75,2.25,True,2.25,
20080404,488037,-1,1882.75,,488157,S07,1864.25,1869.25,3,488157,18.5,19.75,-5.75,True,-5.75,
20080407,489004,-1,1901.25,,489124,S07,1882.75,1886.75,3,489124,18.5,19.75,-4.75,True,-4.75,
20080408,490018,-1,1869.75,,490138,S07,1851.25,1864.75,3,490138,18.5,19.75,-14.25,True,-14.25,
20080409,491044,1,1837.0,,491164,S07,1855.5,1836.5,1,491077,18.5,19.75,-19.75,True,-19.75,
20080410,492046,1,1825.0,,492166,S07,1843.5,1860.75,3,492166,18.5,19.75,16.5,True,16.5,
20080411,493012,1,1820.0,,493132,S07,1838.5,1829.0,3,493132,18.5,19.75,-10.25,True,-10.25,
20080414,493821,-1,1818.75,,493941,S07,1800.25,1795.75,3,493941,18.5,19.75,3.75,True,3.75,
20080415,494759,1,1787.75,,494879,S07,1806.25,1787.25,1,494828,18.5,19.75,-19.75,True,-19.75,
20080416,495850,1,1805.25,,495970,S07,1823.75,1841.25,3,495970,18.5,19.75,16.75,True,16.75,
20080417,496909,1,1834.75,,497029,S07,1853.25,1839.5,3,497029,18.5,19.75,-14.5,True,-14.5,
20080418,497924,-1,1913.0,,498044,S07,1894.5,1904.75,3,498044,18.5,19.75,-11.0,True,-11.0,
20080421,498744,1,1884.0,,498864,S07,1902.5,1904.0,3,498864,18.5,19.75,0.75,True,0.75,
20080422,499701,-1,1923.25,,499821,S07,1904.75,1899.0,3,499821,18.5,19.75,5.0,True,5.0,
20080423,500644,-1,1920.5,,500764,S07,1902.0,1913.25,3,500764,18.5,19.75,-12.0,True,-12.0,
20080424,501708,1,1893.5,,501828,S07,1912.0,1893.0,1,501742,18.5,19.75,-19.75,True,-19.75,
20080424,501855,1,1924.25,,-1,PV2_V7m,1925.5,1938.0,3,501975,1.25,2.5,11.75,True,-8.0,
20080425,502743,-1,1947.0,,502863,S07,1928.5,1905.25,3,502863,18.5,19.75,22.5,True,22.5,
20080428,503601,-1,1946.25,,503720,S07,1927.75,1934.0,4,503640,18.5,19.75,-7.0,True,-7.0,
20080429,504499,1,1904.5,,504619,S07,1923.0,1930.5,3,504619,18.5,19.75,6.75,True,6.75,
20080430,505356,1,1924.75,,505476,S07,1943.25,1953.75,3,505476,18.5,19.75,9.75,True,9.75,
20080501,506181,1,1913.5,,506301,S07,1932.0,1961.5,3,506301,18.5,19.75,28.75,True,28.75,
20080502,507225,-1,2014.5,,507345,S07,1996.0,1983.75,3,507345,18.5,19.75,11.5,True,11.5,
20080505,508168,-1,2004.0,,508288,S07,1985.5,1984.25,3,508288,18.5,19.75,0.5,True,0.5,
20080506,509100,-1,1991.25,,509220,S07,1972.75,1975.0,3,509220,18.5,19.75,-3.0,True,-3.0,
20080507,510131,-1,2006.25,,510251,S07,1987.75,1989.25,3,510251,18.5,19.75,-2.25,True,-2.25,
20080508,511154,-1,1983.5,,511274,S07,1965.0,1975.5,3,511274,18.5,19.75,-11.25,True,-11.25,
20080509,512112,-1,1970.5,,512232,S07,1952.0,1971.0,1,512185,18.5,19.75,-19.75,True,-19.75,
20080512,512986,-1,1983.5,,513106,S07,1965.0,1979.75,3,513106,18.5,19.75,-15.5,True,-15.5,
20080513,513969,-1,2014.25,,514089,S07,1995.75,1988.75,3,514089,18.5,19.75,6.25,True,6.25,
20080514,514884,1,2020.25,,-1,PV2_V7m,2021.75,2019.75,1,514961,1.5,2.75,-2.75,True,-2.75,
20080515,515800,-1,2014.0,,515920,S07,1995.5,2014.5,1,515892,18.5,19.75,-19.75,True,-19.75,
20080516,516776,-1,2053.5,,516896,S07,2035.0,2019.0,3,516896,18.5,19.75,15.25,True,15.25,
20080519,517724,1,2046.5,,-1,PV2_V7m,2047.0,2046.0,1,517726,0.5,1.75,-1.75,True,-1.75,
20080520,518628,-1,2026.5,,518748,S07,2008.0,1998.0,3,518748,18.5,19.75,9.25,True,9.25,
20080521,519699,1,1987.5,,519819,S07,2006.0,1995.25,3,519819,18.5,19.75,-11.5,True,-11.5,
20080522,520804,1,1953.25,,520924,S07,1971.75,1969.25,3,520924,18.5,19.75,-3.25,True,-3.25,
