date,year,world,oid,label,resolved,day_pnl,minutes_since_open,risk_points,day_range_rel
20101008,2010,defer,20101008:PV2:-1:631,-2.0,True,0.0,61.0,0.75,0.6700507614213198
20101008,2010,take,20101008:PV2:+1:769,-2.25,True,9.75,199.0,0.75,1.3096446700507614
20101008,2010,defer,20101008:PV2:+1:769,-2.25,True,-2.0,199.0,0.75,1.3096446700507614
20101025,2010,defer,20101025:PV2:+1:606,-5.25,True,0.0,36.0,3.75,0.5263157894736842
20101101,2010,defer,20101101:PV2:+1:605,-7.75,True,0.0,35.0,6.5,0.5821596244131455
20101103,2010,defer,20101103:PV2:-1:675,-6.0,True,0.0,105.0,4.5,0.6178010471204188
20101110,2010,defer,20101110:PV2:-1:603,-3.0,True,0.0,33.0,1.75,0.8352941176470589
20101116,2010,take,20101116:PV2:-1:675,-5.0,True,-19.75,105.0,3.75,1.1770334928229664
20101116,2010,defer,20101116:PV2:-1:675,-5.0,True,0.0,105.0,3.75,1.1770334928229664
20101118,2010,defer,20101118:PV2:+1:607,12.0,True,0.0,37.0,3.75,0.6767676767676768
20101122,2010,take,20101122:PV2:+1:607,-2.75,True,-19.75,37.0,1.5,1.101010101010101
20101122,2010,defer,20101122:PV2:+1:607,-2.75,True,0.0,37.0,1.5,1.101010101010101
20101123,2010,defer,20101123:PV2:-1:603,-2.75,True,0.0,33.0,1.5,0.6220095693779905
20101129,2010,defer,20101129:PV2:-1:609,-2.5,True,0.0,39.0,1.25,1.0593607305936072
20101201,2010,defer,20101201:PV2:+1:603,-2.5,True,0.0,33.0,1.25,0.7123287671232876
20101215,2010,take,20101215:PV2:-1:876,-2.5,True,4.25,306.0,1.25,1.3414634146341464
20101215,2010,defer,20101215:PV2:-1:876,-2.5,True,0.0,306.0,1.25,1.3414634146341464
20101216,2010,defer,20101216:PV2:+1:686,-0.25,True,0.0,116.0,3.5,1.0778443113772456
20101228,2010,take,20101228:PV2:-1:725,,False,6.5,155.0,1.25,0.7435897435897436
20101228,2010,defer,20101228:PV2:-1:725,,False,0.0,155.0,1.25,0.7435897435897436
20101230,2010,defer,20101230:PV2:-1:607,,False,0.0,37.0,0.75,0.41333333333333333
20110103,2011,defer,20110103:PV2:+1:602,-1.75,True,0.0,32.0,0.5,1.0
20110117,2011,defer,20110117:PV2:-1:631,-2.75,True,0.0,61.0,1.5,0.9767441860465116
20110118,2011,defer,20110118:PV2:+1:602,-3.5,True,0.0,32.0,2.5,1.178294573643411
20110126,2011,defer,20110126:PV2:+1:623,-6.0,True,0.0,53.0,4.75,0.7513227513227513
20110128,2011,defer,20110128:PV2:-1:610,-2.75,True,0.0,40.0,1.5,0.6878306878306878
20110131,2011,defer,20110131:PV2:-1:604,-3.25,True,0.0,34.0,2.0,0.8121827411167513
20110208,2011,defer,20110208:PV2:+1:604,-2.25,True,0.0,34.0,1.0,0.4946236559139785
20110216,2011,defer,20110216:PV2:+1:619,-1.75,True,0.0,49.0,0.75,0.46875
20110225,2011,defer,20110225:PV2:+1:609,-3.75,True,0.0,39.0,2.25,0.8813559322033898
20110302,2011,defer,20110302:PV2:+1:605,-5.5,True,0.0,35.0,4.5,0.7344632768361582
20110303,2011,defer,20110303:PV2:+1:609,9.0,True,0.0,39.0,3.25,0.71875
20110310,2011,defer,20110310:PV2:-1:611,-2.25,True,0.0,41.0,1.0,0.7735849056603774
20110321,2011,defer,20110321:PV2:+1:610,-2.0,True,0.0,40.0,0.75,0.6506024096385542
20110407,2011,defer,20110407:PV2:+1:610,-1.75,True,0.0,40.0,0.5,0.6507177033492823
20110413,2011,defer,20110413:PV2:+1:653,-1.75,True,0.0,83.0,0.25,0.6602870813397129
20110418,2011,defer,20110418:PV2:-1:607,-9.0,True,0.0,37.0,7.75,1.306532663316583
20110510,2011,defer,20110510:PV2:+1:605,-3.25,True,0.0,35.0,2.0,0.5567010309278351
20110512,2011,take,20110512:PV2:+1:791,-2.0,True,-17.5,221.0,0.5,1.3505154639175259
20110512,2011,defer,20110512:PV2:+1:791,-2.0,True,0.0,221.0,0.5,1.3505154639175259
20110513,2011,defer,20110513:PV2:-1:609,-3.0,True,0.0,39.0,2.0,0.4948453608247423
20110516,2011,take,20110516:PV2:-1:741,-2.0,True,-4.5,171.0,0.75,0.9072164948453608
20110516,2011,defer,20110516:PV2:-1:741,-2.0,True,0.0,171.0,0.75,0.9072164948453608
20110520,2011,defer,20110520:PV2:-1:603,6.0,True,0.0,33.0,0.5,0.5353535353535354
20110523,2011,defer,20110523:PV2:-1:606,-3.25,True,0.0,36.0,1.75,0.5858585858585859
20110526,2011,take,20110526:PV2:+1:773,-2.25,True,6.75,203.0,1.0,0.9583333333333334
20110526,2011,defer,20110526:PV2:+1:773,-2.25,True,0.0,203.0,1.0,0.9583333333333334
20110610,2011,defer,20110610:PV2:-1:613,-2.25,True,0.0,43.0,1.25,0.5212765957446809
20110614,2011,defer,20110614:PV2:+1:603,2.0,True,0.0,33.0,3.75,0.5116279069767442
20110621,2011,take,20110621:PV2:+1:602,18.75,True,-19.75,32.0,6.25,0.9489795918367347
20110621,2011,defer,20110621:PV2:+1:602,18.75,True,0.0,32.0,6.25,0.9489795918367347
20110624,2011,defer,20110624:PV2:-1:618,-3.25,True,0.0,48.0,1.75,0.7980769230769231
20110627,2011,defer,20110627:PV2:+1:608,19.0,True,0.0,38.0,2.5,0.616822429906542
20110628,2011,defer,20110628:PV2:+1:602,8.25,True,0.0,32.0,3.0,0.5089285714285714
20110630,2011,defer,20110630:PV2:+1:609,-3.0,True,0.0,39.0,1.75,0.5535714285714286
20110711,2011,take,20110711:PV2:-1:669,-2.25,True,-19.75,99.0,0.75,1.1658767772511849
20110711,2011,defer,20110711:PV2:-1:669,-2.25,True,0.0,99.0,0.75,1.1658767772511849
20110714,2011,take,20110714:PV2:-1:745,-3.75,True,8.25,175.0,2.5,1.2780082987551866
20110714,2011,defer,20110714:PV2:-1:745,-3.75,True,0.0,175.0,2.5,1.2780082987551866
20110719,2011,defer,20110719:PV2:+1:603,-4.5,True,0.0,33.0,3.0,0.6307053941908713
20110727,2011,defer,20110727:PV2:-1:605,8.25,True,0.0,35.0,3.75,0.7443946188340808
20110804,2011,defer,20110804:PV2:-1:619,-8.5,True,0.0,49.0,7.25,0.7116104868913857
20110805,2011,take,20110805:PV2:-1:603,-3.25,True,-19.75,33.0,1.75,1.9513888888888888
20110805,2011,defer,20110805:PV2:-1:603,-3.25,True,0.0,33.0,1.75,1.9513888888888888
20110809,2011,take,20110809:PV2:+1:605,-8.75,True,-19.75,35.0,7.25,1.3170731707317074
20110809,2011,defer,20110809:PV2:+1:605,-8.75,True,0.0,35.0,7.25,1.3170731707317074
20110818,2011,defer,20110818:PV2:-1:605,-11.0,True,0.0,35.0,9.75,0.9241071428571429
20110906,2011,take,20110906:PV2:+1:860,-4.25,True,-15.5,290.0,3.25,1.0259067357512954
20110906,2011,defer,20110906:PV2:+1:860,-4.25,True,0.0,290.0,3.25,1.0259067357512954
20110926,2011,defer,20110926:PV2:-1:602,-5.75,True,0.0,32.0,4.75,0.743455497382199
20111010,2011,defer,20111010:PV2:+1:602,15.0,True,0.0,32.0,2.75,0.3588621444201313
20111018,2011,defer,20111018:PV2:-1:602,-8.5,True,0.0,32.0,7.25,0.4837905236907731
20111018,2011,take,20111018:PV2:+1:911,-12.75,True,-2.5,341.0,11.5,1.2468827930174564
20111018,2011,defer,20111018:PV2:+1:911,-12.75,True,-8.5,341.0,11.5,1.2468827930174564
20111024,2011,defer,20111024:PV2:+1:604,27.75,True,0.0,34.0,2.0,0.41909814323607425
20111025,2011,defer,20111025:PV2:-1:604,-8.75,True,0.0,34.0,7.75,0.47214854111405835
20111103,2011,take,20111103:PV2:+1:795,-4.25,True,-19.75,225.0,3.25,1.15
20111103,2011,defer,20111103:PV2:+1:795,-4.25,True,0.0,225.0,3.25,1.15
20111115,2011,take,20111115:PV2:+1:750,10.5,True,-19.75,180.0,2.5,0.5944444444444444
20111115,2011,defer,20111115:PV2:+1:750,10.5,True,0.0,180.0,2.5,0.5944444444444444
20111121,2011,defer,20111121:PV2:-1:605,-9.0,True,0.0,35.0,7.75,0.6404494382022472
20111123,2011,defer,20111123:PV2:-1:604,-2.0,True,0.0,34.0,0.75,0.5031055900621118
20111125,2011,defer,20111125:PV2:+1:602,-7.75,True,0.0,32.0,6.0,0.6941580756013745
20111128,2011,defer,20111128:PV2:+1:602,2.25,True,0.0,32.0,3.0,0.5798045602605864
20111201,2011,defer,20111201:PV2:+1:602,-6.25,True,0.0,32.0,5.0,0.5667752442996743
20111207,2011,defer,20111207:PV2:-1:609,-5.5,True,0.0,39.0,4.25,0.7142857142857143
20111209,2011,defer,20111209:PV2:+1:610,-5.0,True,0.0,40.0,3.5,0.6691729323308271
20111212,2011,defer,20111212:PV2:-1:603,-3.5,True,0.0,33.0,2.75,0.49635036496350365
20111216,2011,defer,20111216:PV2:+1:604,-8.75,True,0.0,34.0,7.25,0.7181467181467182
20111220,2011,defer,20111220:PV2:+1:603,-3.25,True,0.0,33.0,2.0,0.5092250922509225
20111221,2011,defer,20111221:PV2:-1:605,-3.5,True,0.0,35.0,2.25,0.8705035971223022
20120105,2012,take,20120105:PV2:+1:821,-3.0,True,4.25,251.0,1.75,1.0114068441064639
20120105,2012,defer,20120105:PV2:+1:821,-3.0,True,0.0,251.0,1.75,1.0114068441064639
20120113,2012,defer,20120113:PV2:-1:615,-5.75,True,0.0,45.0,4.5,0.6701570680628273
20120123,2012,defer,20120123:PV2:+1:608,-4.0,True,0.0,38.0,2.75,0.9221556886227545
20120201,2012,take,20120201:PV2:+1:718,0.0,True,2.5,148.0,0.75,0.8114285714285714
20120201,2012,defer,20120201:PV2:+1:718,-2.0,True,0.0,148.0,0.75,0.8114285714285714
20120222,2012,take,20120222:PV2:-1:709,0.0,True,0.5,139.0,1.5,0.7142857142857143
20120222,2012,defer,20120222:PV2:-1:709,-2.75,True,0.0,139.0,1.5,0.7142857142857143
20120223,2012,defer,20120223:PV2:+1:644,-1.75,True,0.0,74.0,0.5,0.8700564971751412
20120228,2012,defer,20120228:PV2:+1:604,-4.0,True,0.0,34.0,2.75,0.711864406779661
20120305,2012,defer,20120305:PV2:-1:630,17.0,True,0.0,60.0,2.75,0.7796610169491526
20120307,2012,take,20120307:PV2:+1:731,-1.75,True,-10.0,161.0,0.5,0.7570621468926554
20120307,2012,defer,20120307:PV2:+1:731,-1.75,True,0.0,161.0,0.5,0.7570621468926554
20120313,2012,take,20120313:PV2:+1:709,2.75,True,8.25,139.0,2.5,0.8670520231213873
20120313,2012,defer,20120313:PV2:+1:709,2.75,True,0.0,139.0,2.5,0.8670520231213873
20120314,2012,defer,20120314:PV2:+1:604,-6.0,True,0.0,34.0,4.75,0.4020618556701031
20120319,2012,take,20120319:PV2:+1:709,-2.25,True,-6.5,139.0,0.75,0.8466257668711656
20120319,2012,defer,20120319:PV2:+1:709,-2.25,True,0.0,139.0,0.75,0.8466257668711656
20120323,2012,defer,20120323:PV2:-1:604,-5.0,True,0.0,34.0,3.75,0.8957055214723927
20120402,2012,defer,20120402:PV2:+1:611,-3.75,True,0.0,41.0,2.75,0.774869109947644
20120412,2012,defer,20120412:PV2:+1:610,9.75,True,0.0,40.0,3.25,0.6403508771929824
20120413,2012,defer,20120413:PV2:-1:606,-2.75,True,0.0,36.0,1.5,0.4444444444444444
20120416,2012,defer,20120416:PV2:-1:603,-4.5,True,0.0,33.0,3.5,1.5897435897435896
20120417,2012,defer,20120417:PV2:+1:604,21.75,True,0.0,34.0,3.25,0.6949152542372882
20120425,2012,defer,20120425:PV2:+1:603,-2.0,True,0.0,33.0,0.75,0.6384615384615384
20120501,2012,defer,20120501:PV2:+1:628,-3.5,True,0.0,58.0,2.0,1.2393162393162394
20120503,2012,take,20120503:PV2:-1:715,-3.25,True,6.5,145.0,2.0,0.7966101694915254
20120503,2012,defer,20120503:PV2:-1:715,-3.25,True,0.0,145.0,2.0,0.7966101694915254
20120510,2012,defer,20120510:PV2:-1:628,-2.75,True,0.0,58.0,1.5,0.746268656716418
20120517,2012,take,20120517:PV2:-1:606,-2.5,True,-19.75,36.0,1.5,0.7071428571428572
20120517,2012,defer,20120517:PV2:-1:606,-2.5,True,0.0,36.0,1.5,0.7071428571428572
20120531,2012,defer,20120531:PV2:-1:604,-9.5,True,0.0,34.0,8.25,0.61875
20120606,2012,defer,20120606:PV2:+1:606,-3.75,True,0.0,36.0,2.25,0.632258064516129
20120612,2012,take,20120612:PV2:+1:689,-3.25,True,-19.75,119.0,2.0,0.8354430379746836
20120612,2012,defer,20120612:PV2:+1:689,-3.25,True,0.0,119.0,2.0,0.8354430379746836
20120615,2012,defer,20120615:PV2:+1:605,-3.5,True,0.0,35.0,2.0,0.3778501628664495
20120627,2012,defer,20120627:PV2:+1:618,-2.75,True,0.0,48.0,1.25,0.5472972972972973
20120703,2012,take,20120703:PV2:+1:686,-4.5,True,-19.75,116.0,3.25,0.6148648648648649
20120703,2012,defer,20120703:PV2:+1:686,-4.5,True,0.0,116.0,3.25,0.6148648648648649
20120706,2012,defer,20120706:PV2:-1:602,17.0,True,0.0,32.0,3.75,0.6538461538461539
20120712,2012,defer,20120712:PV2:-1:604,-5.0,True,0.0,34.0,3.5,0.6854838709677419
20120713,2012,defer,20120713:PV2:+1:603,11.0,True,0.0,33.0,5.5,0.532258064516129
20120717,2012,take,20120717:PV2:-1:645,-4.75,True,-19.75,75.0,3.25,1.4516129032258065
20120717,2012,defer,20120717:PV2:-1:645,-4.75,True,0.0,75.0,3.25,1.4516129032258065
20120718,2012,defer,20120718:PV2:+1:607,0.0,True,0.0,37.0,0.25,1.0923076923076922
20120723,2012,defer,20120723:PV2:-1:604,-5.25,True,0.0,34.0,4.25,0.6028368794326241
20120813,2012,defer,20120813:PV2:-1:672,-1.5,True,0.0,102.0,0.5,0.6311475409836066
20120821,2012,take,20120821:PV2:-1:772,-2.5,True,-11.75,202.0,1.0,1.1822660098522169
20120821,2012,defer,20120821:PV2:-1:772,-2.5,True,0.0,202.0,1.0,1.1822660098522169
20120829,2012,defer,20120829:PV2:-1:664,-2.5,True,0.0,94.0,1.25,0.7807486631016043
20120904,2012,defer,20120904:PV2:-1:614,-4.25,True,0.0,44.0,3.0,0.7730061349693251
20120906,2012,defer,20120906:PV2:+1:610,-3.0,True,0.0,40.0,1.75,1.2117647058823529
20120926,2012,defer,20120926:PV2:-1:606,7.0,True,0.0,36.0,2.75,0.7017543859649122
20121001,2012,defer,20121001:PV2:+1:608,-4.5,True,0.0,38.0,3.5,0.9398907103825137
20121009,2012,defer,20121009:PV2:-1:605,24.5,True,0.0,35.0,2.0,0.7918781725888325
20121012,2012,defer,20121012:PV2:+1:609,-2.25,True,0.0,39.0,0.75,0.6886792452830188
20121019,2012,defer,20121019:PV2:-1:612,33.75,True,0.0,42.0,3.75,0.6987951807228916
20121102,2012,take,20121102:PV2:-1:886,-3.5,True,8.5,316.0,2.5,1.0703125
20121102,2012,defer,20121102:PV2:-1:886,-3.5,True,0.0,316.0,2.5,1.0703125
20121107,2012,defer,20121107:PV2:-1:615,18.25,True,0.0,45.0,5.75,0.56
20121116,2012,defer,20121116:PV2:-1:602,-10.0,True,0.0,32.0,8.75,0.6159695817490495
20121123,2012,defer,20121123:PV2:+1:632,-2.5,True,0.0,62.0,1.0,0.5278810408921933
20121128,2012,defer,20121128:PV2:-1:609,-3.0,True,0.0,39.0,2.0,0.6120689655172413
20121128,2012,take,20121128:PV2:+1:823,-3.5,True,-19.75,253.0,2.25,1.603448275862069
20121128,2012,defer,20121128:PV2:+1:823,-3.5,True,-3.0,253.0,2.25,1.603448275862069
20121205,2012,defer,20121205:PV2:-1:602,-4.5,True,0.0,32.0,3.0,0.7280701754385965
20121211,2012,defer,20121211:PV2:+1:606,6.75,True,0.0,36.0,3.25,0.6351931330472103
20121218,2012,take,20121218:PV2:+1:683,-3.0,True,-19.75,113.0,2.0,0.9155555555555556
20121218,2012,defer,20121218:PV2:+1:683,-3.0,True,0.0,113.0,2.0,0.9155555555555556
20121226,2012,take,20121226:PV2:-1:676,-2.25,True,-19.75,106.0,0.75,1.043859649122807
20121226,2012,defer,20121226:PV2:-1:676,-2.25,True,0.0,106.0,0.75,1.043859649122807
20121227,2012,defer,20121227:PV2:-1:627,-6.0,True,0.0,57.0,4.5,0.847457627118644
20121231,2012,defer,20121231:PV2:+1:605,-4.5,True,0.0,35.0,3.0,1.076271186440678
20130104,2013,defer,20130104:PV2:-1:609,-2.75,True,0.0,39.0,1.25,0.3953488372093023
20130115,2013,defer,20130115:PV2:-1:603,-2.5,True,0.0,33.0,1.0,0.5209302325581395
20130122,2013,defer,20130122:PV2:-1:610,3.25,True,0.0,40.0,0.75,0.6785714285714286
20130125,2013,defer,20130125:PV2:+1:605,-5.5,True,0.0,35.0,4.25,0.9024390243902439
20130131,2013,defer,20130131:PV2:+1:603,-1.75,True,0.0,33.0,0.25,0.8947368421052632
20130204,2013,take,20130204:PV2:-1:696,7.25,True,-19.75,126.0,1.25,1.4177215189873418
20130204,2013,defer,20130204:PV2:-1:696,7.25,True,0.0,126.0,1.25,1.4177215189873418
20130207,2013,defer,20130207:PV2:-1:620,5.0,True,0.0,50.0,1.25,0.8192771084337349
20130208,2013,defer,20130208:PV2:+1:614,0.25,True,0.0,44.0,3.0,1.0120481927710843
20130215,2013,take,20130215:PV2:-1:875,-3.25,True,-1.0,305.0,2.0,1.0481927710843373
20130215,2013,defer,20130215:PV2:-1:875,-3.25,True,0.0,305.0,2.0,1.0481927710843373
20130221,2013,defer,20130221:PV2:-1:609,-3.0,True,0.0,39.0,1.5,0.8914285714285715
20130228,2013,defer,20130228:PV2:+1:606,-7.25,True,0.0,36.0,6.0,0.7431693989071039
20130305,2013,defer,20130305:PV2:+1:607,-2.25,True,0.0,37.0,0.75,0.5803108808290155
20130312,2013,defer,20130312:PV2:-1:689,-5.5,True,0.0,119.0,4.25,0.9617486338797814
20130313,2013,defer,20130313:PV2:-1:607,-3.0,True,0.0,37.0,1.75,0.7540983606557377
20130315,2013,defer,20130315:PV2:-1:605,-3.25,True,0.0,35.0,2.0,0.73224043715847
20130402,2013,defer,20130402:PV2:+1:605,-2.5,True,0.0,35.0,1.25,0.8165680473372781
20130408,2013,defer,20130408:PV2:-1:624,-2.0,True,0.0,54.0,0.75,0.5380116959064327
20130410,2013,defer,20130410:PV2:+1:613,-2.0,True,0.0,43.0,0.75,1.2584269662921348
20130412,2013,defer,20130412:PV2:-1:654,-3.5,True,0.0,84.0,2.0,1.0165745856353592
20130418,2013,defer,20130418:PV2:-1:607,-5.0,True,0.0,37.0,3.75,1.596244131455399
20130419,2013,take,20130419:PV2:+1:606,-6.25,True,-19.75,36.0,5.0,0.8916666666666667
20130419,2013,defer,20130419:PV2:+1:606,-6.25,True,0.0,36.0,5.0,0.8916666666666667
20130502,2013,defer,20130502:PV2:+1:605,-3.25,True,0.0,35.0,2.0,0.6058091286307054
20130510,2013,defer,20130510:PV2:+1:611,-1.75,True,0.0,41.0,0.75,0.6484018264840182
20130514,2013,defer,20130514:PV2:+1:603,9.75,True,0.0,33.0,1.25,0.48514851485148514
20130530,2013,defer,20130530:PV2:+1:607,-1.75,True,0.0,37.0,0.25,0.837696335078534
20130605,2013,defer,20130605:PV2:-1:656,14.75,True,0.0,86.0,3.75,0.9142857142857143
20130613,2013,take,20130613:PV2:+1:846,,False,-10.25,276.0,1.75,1.0174216027874565
20130613,2013,defer,20130613:PV2:+1:846,,False,0.0,276.0,1.75,1.0174216027874565
20130614,2013,defer,20130614:PV2:-1:656,-3.0,True,0.0,86.0,1.75,0.5306122448979592
20130619,2013,take,20130619:PV2:-1:908,0.0,True,1.0,338.0,3.25,0.9795918367346939
20130619,2013,defer,20130619:PV2:-1:908,-4.75,True,0.0,338.0,3.25,0.9795918367346939
20130624,2013,defer,20130624:PV2:-1:609,-2.75,True,0.0,39.0,1.75,0.7572815533980582
20130701,2013,defer,20130701:PV2:+1:606,-4.0,True,0.0,36.0,2.75,0.5825242718446602
20130703,2013,take,20130703:PV2:+1:725,-2.75,True,19.5,155.0,1.5,0.8970099667774086
20130703,2013,defer,20130703:PV2:+1:725,-2.75,True,0.0,155.0,1.5,0.8970099667774086
20130705,2013,defer,20130705:PV2:-1:615,-3.0,True,0.0,45.0,1.5,0.5944055944055944
20130807,2013,defer,20130807:PV2:-1:605,-3.5,True,0.0,35.0,2.0,0.8229166666666666
20130813,2013,take,20130813:PV2:-1:611,-1.5,True,-19.75,41.0,0.25,0.9587628865979382
20130813,2013,defer,20130813:PV2:-1:611,-1.5,True,0.0,41.0,0.25,0.9587628865979382
